,product,sales,date,region
5400,lapis morsel,971.12,2021-04-23,north
5401,lapis morsel,991.02,2021-04-23,south
5402,lapis morsel,849.73,2021-04-23,east
5403,lapis morsel,975.1,2021-04-23,west
5404,pink morsel,2440.0,2021-04-24,north
5405,pink morsel,2130.0,2021-04-24,south
5406,pink morsel,2345.0,2021-04-24,east
5407,pink morsel,2020.0,2021-04-24,west
5408,gold morsel,4485.51,2021-04-24,north
5409,gold morsel,4465.53,2021-04-24,south
5410,gold morsel,4185.81,2021-04-24,east
5411,gold morsel,4755.24,2021-04-24,west
5412,magenta morsel,1080.0,2021-04-24,north
5413,magenta morsel,1145.0,2021-04-24,south
5414,magenta morsel,1017.5,2021-04-24,east
5415,magenta morsel,1217.5,2021-04-24,west
5416,chartreuse morsel,1365.0,2021-04-24,north
5417,chartreuse morsel,1326.0,2021-04-24,south
5418,chartreuse morsel,1278.0,2021-04-24,east
5419,chartreuse morsel,1416.0,2021-04-24,west
5420,periwinkle morsel,625.0,2021-04-24,north
5421,periwinkle morsel,592.5,2021-04-24,south
5422,periwinkle morsel,531.25,2021-04-24,east
5423,periwinkle morsel,602.5,2021-04-24,west
5424,vermilion morsel,2180.63,2021-04-24,north
5425,vermilion morsel,2300.39,2021-04-24,south
5426,vermilion morsel,2395.2000000000003,2021-04-24,east
5427,vermilion morsel,2360.27,2021-04-24,west
5428,lapis morsel,921.37,2021-04-24,north
5429,lapis morsel,897.49,2021-04-24,south
5430,lapis morsel,943.26,2021-04-24,east
5431,lapis morsel,973.11,2021-04-24,west
5432,pink morsel,2275.0,2021-04-25,north
5433,pink morsel,2375.0,2021-04-25,south
5434,pink morsel,2340.0,2021-04-25,east
5435,pink morsel,2300.0,2021-04-25,west
5436,gold morsel,4005.9900000000002,2021-04-25,north
5437,gold morsel,4345.650000000001,2021-04-25,south
5438,gold morsel,4425.57,2021-04-25,east
5439,gold morsel,4875.12,2021-04-25,west
5440,magenta morsel,1235.0,2021-04-25,north
5441,magenta morsel,1015.0,2021-04-25,south
5442,magenta morsel,1230.0,2021-04-25,east
5443,magenta morsel,1000.0,2021-04-25,west
5444,chartreuse morsel,1443.0,2021-04-25,north
5445,chartreuse morsel,1422.0,2021-04-25,south
5446,chartreuse morsel,1452.0,2021-04-25,east
5447,chartreuse morsel,1212.0,2021-04-25,west
5448,periwinkle morsel,533.75,2021-04-25,north
5449,periwinkle morsel,575.0,2021-04-25,south
5450,periwinkle morsel,550.0,2021-04-25,east
5451,periwinkle morsel,595.0,2021-04-25,west
5452,vermilion morsel,2365.26,2021-04-25,north
5453,vermilion morsel,2440.11,2021-04-25,south
5454,vermilion morsel,2140.71,2021-04-25,east
5455,vermilion morsel,2205.58,2021-04-25,west
5456,lapis morsel,887.54,2021-04-25,north
5457,lapis morsel,961.17,2021-04-25,south
5458,lapis morsel,909.43,2021-04-25,east
5459,lapis morsel,799.98,2021-04-25,west
5460,pink morsel,2260.0,2021-04-26,north
5461,pink morsel,2295.0,2021-04-26,south
5462,pink morsel,2295.0,2021-04-26,east
5463,pink morsel,2115.0,2021-04-26,west
5464,gold morsel,4675.32,2021-04-26,north
5465,gold morsel,4805.1900000000005,2021-04-26,south
5466,gold morsel,4765.2300000000005,2021-04-26,east
5467,gold morsel,4555.4400000000005,2021-04-26,west
5468,magenta morsel,1005.0,2021-04-26,north
5469,magenta morsel,1057.5,2021-04-26,south
5470,magenta morsel,1105.0,2021-04-26,east
5471,magenta morsel,1242.5,2021-04-26,west
5472,chartreuse morsel,1491.0,2021-04-26,north
5473,chartreuse morsel,1233.0,2021-04-26,south
5474,chartreuse morsel,1215.0,2021-04-26,east
5475,chartreuse morsel,1248.0,2021-04-26,west
5476,periwinkle morsel,563.75,2021-04-26,north
5477,periwinkle morsel,598.75,2021-04-26,south
5478,periwinkle morsel,528.75,2021-04-26,east
5479,periwinkle morsel,551.25,2021-04-26,west
5480,vermilion morsel,2415.1600000000003,2021-04-26,north
5481,vermilion morsel,2375.2400000000002,2021-04-26,south
5482,vermilion morsel,2235.52,2021-04-26,east
5483,vermilion morsel,2430.13,2021-04-26,west
5484,lapis morsel,899.48,2021-04-26,north
5485,lapis morsel,881.57,2021-04-26,south
5486,lapis morsel,947.24,2021-04-26,east
5487,lapis morsel,959.18,2021-04-26,west
5488,pink morsel,2095.0,2021-04-27,north
5489,pink morsel,2010.0,2021-04-27,south
5490,pink morsel,2245.0,2021-04-27,east
5491,pink morsel,2245.0,2021-04-27,west
5492,gold morsel,4685.31,2021-04-27,north
5493,gold morsel,4205.79,2021-04-27,south
5494,gold morsel,4415.58,2021-04-27,east
5495,gold morsel,4605.39,2021-04-27,west
5496,magenta morsel,1075.0,2021-04-27,north
5497,magenta morsel,1227.5,2021-04-27,south
5498,magenta morsel,1150.0,2021-04-27,east
5499,magenta morsel,1187.5,2021-04-27,west
5500,chartreuse morsel,1386.0,2021-04-27,north
5501,chartreuse morsel,1419.0,2021-04-27,south
5502,chartreuse morsel,1401.0,2021-04-27,east
5503,chartreuse morsel,1254.0,2021-04-27,west
5504,periwinkle morsel,622.5,2021-04-27,north
5505,periwinkle morsel,581.25,2021-04-27,south
5506,periwinkle morsel,623.75,2021-04-27,east
5507,periwinkle morsel,602.5,2021-04-27,west
5508,vermilion morsel,2160.67,2021-04-27,north
5509,vermilion morsel,2475.04,2021-04-27,south
5510,vermilion morsel,2270.4500000000003,2021-04-27,east
5511,vermilion morsel,2050.89,2021-04-27,west
5512,lapis morsel,909.43,2021-04-27,north
5513,lapis morsel,937.29,2021-04-27,south
5514,lapis morsel,827.84,2021-04-27,east
5515,lapis morsel,961.17,2021-04-27,west
5516,pink morsel,2385.0,2021-04-28,north
5517,pink morsel,2230.0,2021-04-28,south
5518,pink morsel,2285.0,2021-04-28,east
5519,pink morsel,2115.0,2021-04-28,west
5520,gold morsel,4295.7,2021-04-28,north
5521,gold morsel,4505.49,2021-04-28,south
5522,gold morsel,4005.9900000000002,2021-04-28,east
5523,gold morsel,4225.77,2021-04-28,west
5524,magenta morsel,1160.0,2021-04-28,north
5525,magenta morsel,1180.0,2021-04-28,south
5526,magenta morsel,1012.5,2021-04-28,east
5527,magenta morsel,1055.0,2021-04-28,west
5528,chartreuse morsel,1209.0,2021-04-28,north
5529,chartreuse morsel,1341.0,2021-04-28,south
5530,chartreuse morsel,1338.0,2021-04-28,east
5531,chartreuse morsel,1296.0,2021-04-28,west
5532,periwinkle morsel,601.25,2021-04-28,north
5533,periwinkle morsel,590.0,2021-04-28,south
5534,periwinkle morsel,563.75,2021-04-28,east
5535,periwinkle morsel,588.75,2021-04-28,west
5536,vermilion morsel,2025.94,2021-04-28,north
5537,vermilion morsel,2465.06,2021-04-28,south
5538,vermilion morsel,2200.59,2021-04-28,east
5539,vermilion morsel,2490.01,2021-04-28,west
5540,lapis morsel,819.88,2021-04-28,north
5541,lapis morsel,919.38,2021-04-28,south
5542,lapis morsel,947.24,2021-04-28,east
5543,lapis morsel,857.6899999999999,2021-04-28,west
5544,pink morsel,2150.0,2021-04-29,north
5545,pink morsel,2065.0,2021-04-29,south
5546,pink morsel,2110.0,2021-04-29,east
5547,pink morsel,2175.0,2021-04-29,west
5548,gold morsel,4905.09,2021-04-29,north
5549,gold morsel,4905.09,2021-04-29,south
5550,gold morsel,4645.35,2021-04-29,east
5551,gold morsel,4705.29,2021-04-29,west
5552,magenta morsel,1157.5,2021-04-29,north
5553,magenta morsel,1242.5,2021-04-29,south
5554,magenta morsel,1180.0,2021-04-29,east
5555,magenta morsel,1085.0,2021-04-29,west
5556,chartreuse morsel,1341.0,2021-04-29,north
5557,chartreuse morsel,1461.0,2021-04-29,south
5558,chartreuse morsel,1221.0,2021-04-29,east
5559,chartreuse morsel,1206.0,2021-04-29,west
5560,periwinkle morsel,508.75,2021-04-29,north
5561,periwinkle morsel,521.25,2021-04-29,south
5562,periwinkle morsel,523.75,2021-04-29,east
5563,periwinkle morsel,607.5,2021-04-29,west
5564,vermilion morsel,2390.21,2021-04-29,north
5565,vermilion morsel,2030.93,2021-04-29,south
5566,vermilion morsel,1996.0,2021-04-29,east
5567,vermilion morsel,2150.69,2021-04-29,west
5568,lapis morsel,915.4,2021-04-29,north
5569,lapis morsel,917.39,2021-04-29,south
5570,lapis morsel,857.6899999999999,2021-04-29,east
5571,lapis morsel,903.46,2021-04-29,west
5572,pink morsel,2320.0,2021-04-30,north
5573,pink morsel,2435.0,2021-04-30,south
5574,pink morsel,2050.0,2021-04-30,east
5575,pink morsel,2165.0,2021-04-30,west
5576,gold morsel,4495.5,2021-04-30,north
5577,gold morsel,4005.9900000000002,2021-04-30,south
5578,gold morsel,4935.06,2021-04-30,east
5579,gold morsel,4315.68,2021-04-30,west
5580,magenta morsel,1205.0,2021-04-30,north
5581,magenta morsel,1032.5,2021-04-30,south
5582,magenta morsel,1032.5,2021-04-30,east
5583,magenta morsel,1160.0,2021-04-30,west
5584,chartreuse morsel,1272.0,2021-04-30,north
5585,chartreuse morsel,1482.0,2021-04-30,south
5586,chartreuse morsel,1482.0,2021-04-30,east
5587,chartreuse morsel,1215.0,2021-04-30,west
5588,periwinkle morsel,552.5,2021-04-30,north
5589,periwinkle morsel,583.75,2021-04-30,south
5590,periwinkle morsel,560.0,2021-04-30,east
5591,periwinkle morsel,601.25,2021-04-30,west
5592,vermilion morsel,2215.56,2021-04-30,north
5593,vermilion morsel,2270.4500000000003,2021-04-30,south
5594,vermilion morsel,2355.28,2021-04-30,east
5595,vermilion morsel,2095.8,2021-04-30,west
5596,lapis morsel,963.16,2021-04-30,north
5597,lapis morsel,803.96,2021-04-30,south
5598,lapis morsel,983.06,2021-04-30,east
5599,lapis morsel,877.59,2021-04-30,west
5600,pink morsel,2460.0,2021-05-01,north
5601,pink morsel,2165.0,2021-05-01,south
5602,pink morsel,2110.0,2021-05-01,east
5603,pink morsel,2320.0,2021-05-01,west
5604,gold morsel,4725.27,2021-05-01,north
5605,gold morsel,4805.1900000000005,2021-05-01,south
5606,gold morsel,4095.9,2021-05-01,east
5607,gold morsel,4665.33,2021-05-01,west
5608,magenta morsel,1142.5,2021-05-01,north
5609,magenta morsel,1012.5,2021-05-01,south
5610,magenta morsel,1047.5,2021-05-01,east
5611,magenta morsel,1020.0,2021-05-01,west
5612,chartreuse morsel,1440.0,2021-05-01,north
5613,chartreuse morsel,1443.0,2021-05-01,south
5614,chartreuse morsel,1431.0,2021-05-01,east
5615,chartreuse morsel,1260.0,2021-05-01,west
5616,periwinkle morsel,562.5,2021-05-01,north
5617,periwinkle morsel,615.0,2021-05-01,south
5618,periwinkle morsel,623.75,2021-05-01,east
5619,periwinkle morsel,535.0,2021-05-01,west
5620,vermilion morsel,2120.75,2021-05-01,north
5621,vermilion morsel,2290.4100000000003,2021-05-01,south
5622,vermilion morsel,2080.83,2021-05-01,east
5623,vermilion morsel,2175.64,2021-05-01,west
5624,lapis morsel,827.84,2021-05-01,north
5625,lapis morsel,959.18,2021-05-01,south
5626,lapis morsel,907.4399999999999,2021-05-01,east
5627,lapis morsel,851.72,2021-05-01,west
5628,pink morsel,2305.0,2021-05-02,north
5629,pink morsel,2145.0,2021-05-02,south
5630,pink morsel,2460.0,2021-05-02,east
5631,pink morsel,2260.0,2021-05-02,west
5632,gold morsel,4075.92,2021-05-02,north
5633,gold morsel,4995.0,2021-05-02,south
5634,gold morsel,4005.9900000000002,2021-05-02,east
5635,gold morsel,4245.75,2021-05-02,west
5636,magenta morsel,1032.5,2021-05-02,north
5637,magenta morsel,1162.5,2021-05-02,south
5638,magenta morsel,1090.0,2021-05-02,east
5639,magenta morsel,1097.5,2021-05-02,west
5640,chartreuse morsel,1464.0,2021-05-02,north
5641,chartreuse morsel,1407.0,2021-05-02,south
5642,chartreuse morsel,1200.0,2021-05-02,east
5643,chartreuse morsel,1242.0,2021-05-02,west
5644,periwinkle morsel,508.75,2021-05-02,north
5645,periwinkle morsel,502.5,2021-05-02,south
5646,periwinkle morsel,593.75,2021-05-02,east
5647,periwinkle morsel,620.0,2021-05-02,west
5648,vermilion morsel,2040.91,2021-05-02,north
5649,vermilion morsel,2095.8,2021-05-02,south
5650,vermilion morsel,2090.81,2021-05-02,east
5651,vermilion morsel,2455.08,2021-05-02,west
5652,lapis morsel,907.4399999999999,2021-05-02,north
5653,lapis morsel,873.61,2021-05-02,south
5654,lapis morsel,865.65,2021-05-02,east
5655,lapis morsel,847.74,2021-05-02,west
5656,pink morsel,2355.0,2021-05-03,north
5657,pink morsel,2070.0,2021-05-03,south
5658,pink morsel,2455.0,2021-05-03,east
5659,pink morsel,2090.0,2021-05-03,west
5660,gold morsel,4635.36,2021-05-03,north
5661,gold morsel,4245.75,2021-05-03,south
5662,gold morsel,4945.05,2021-05-03,east
5663,gold morsel,4115.88,2021-05-03,west
5664,magenta morsel,1042.5,2021-05-03,north
5665,magenta morsel,1172.5,2021-05-03,south
5666,magenta morsel,1090.0,2021-05-03,east
5667,magenta morsel,1057.5,2021-05-03,west
5668,chartreuse morsel,1260.0,2021-05-03,north
5669,chartreuse morsel,1302.0,2021-05-03,south
5670,chartreuse morsel,1212.0,2021-05-03,east
5671,chartreuse morsel,1350.0,2021-05-03,west
5672,periwinkle morsel,575.0,2021-05-03,north
5673,periwinkle morsel,533.75,2021-05-03,south
5674,periwinkle morsel,598.75,2021-05-03,east
5675,periwinkle morsel,613.75,2021-05-03,west
5676,vermilion morsel,2240.51,2021-05-03,north
5677,vermilion morsel,2305.38,2021-05-03,south
5678,vermilion morsel,2345.3,2021-05-03,east
5679,vermilion morsel,2035.92,2021-05-03,west
5680,lapis morsel,987.04,2021-05-03,north
5681,lapis morsel,991.02,2021-05-03,south
5682,lapis morsel,815.9,2021-05-03,east
5683,lapis morsel,959.18,2021-05-03,west
5684,pink morsel,2270.0,2021-05-04,north
5685,pink morsel,2425.0,2021-05-04,south
5686,pink morsel,2415.0,2021-05-04,east
5687,pink morsel,2065.0,2021-05-04,west
5688,gold morsel,4435.56,2021-05-04,north
5689,gold morsel,4425.57,2021-05-04,south
5690,gold morsel,4955.04,2021-05-04,east
5691,gold morsel,4155.84,2021-05-04,west
5692,magenta morsel,1092.5,2021-05-04,north
5693,magenta morsel,1132.5,2021-05-04,south
5694,magenta morsel,1012.5,2021-05-04,east
5695,magenta morsel,1180.0,2021-05-04,west
5696,chartreuse morsel,1290.0,2021-05-04,north
5697,chartreuse morsel,1248.0,2021-05-04,south
5698,chartreuse morsel,1446.0,2021-05-04,east
5699,chartreuse morsel,1383.0,2021-05-04,west
5700,periwinkle morsel,595.0,2021-05-04,north
5701,periwinkle morsel,580.0,2021-05-04,south
5702,periwinkle morsel,571.25,2021-05-04,east
5703,periwinkle morsel,573.75,2021-05-04,west
5704,vermilion morsel,2435.12,2021-05-04,north
5705,vermilion morsel,2025.94,2021-05-04,south
5706,vermilion morsel,2325.34,2021-05-04,east
5707,vermilion morsel,2415.1600000000003,2021-05-04,west
5708,lapis morsel,927.34,2021-05-04,north
5709,lapis morsel,897.49,2021-05-04,south
5710,lapis morsel,917.39,2021-05-04,east
5711,lapis morsel,943.26,2021-05-04,west
5712,pink morsel,2315.0,2021-05-05,north
5713,pink morsel,2120.0,2021-05-05,south
5714,pink morsel,2330.0,2021-05-05,east
5715,pink morsel,2295.0,2021-05-05,west
5716,gold morsel,4945.05,2021-05-05,north
5717,gold morsel,4395.6,2021-05-05,south
5718,gold morsel,4105.89,2021-05-05,east
5719,gold morsel,4825.17,2021-05-05,west
5720,magenta morsel,1112.5,2021-05-05,north
5721,magenta morsel,1025.0,2021-05-05,south
5722,magenta morsel,1077.5,2021-05-05,east
5723,magenta morsel,1065.0,2021-05-05,west
5724,chartreuse morsel,1419.0,2021-05-05,north
5725,chartreuse morsel,1308.0,2021-05-05,south
5726,chartreuse morsel,1236.0,2021-05-05,east
5727,chartreuse morsel,1383.0,2021-05-05,west
5728,periwinkle morsel,560.0,2021-05-05,north
5729,periwinkle morsel,596.25,2021-05-05,south
5730,periwinkle morsel,535.0,2021-05-05,east
5731,periwinkle morsel,523.75,2021-05-05,west
5732,vermilion morsel,2340.31,2021-05-05,north
5733,vermilion morsel,2330.33,2021-05-05,south
5734,vermilion morsel,2190.61,2021-05-05,east
5735,vermilion morsel,2125.7400000000002,2021-05-05,west
5736,lapis morsel,891.52,2021-05-05,north
5737,lapis morsel,871.62,2021-05-05,south
5738,lapis morsel,831.82,2021-05-05,east
5739,lapis morsel,851.72,2021-05-05,west
5740,pink morsel,2120.0,2021-05-06,north
5741,pink morsel,2050.0,2021-05-06,south
5742,pink morsel,2140.0,2021-05-06,east
5743,pink morsel,2230.0,2021-05-06,west
5744,gold morsel,4575.42,2021-05-06,north
5745,gold morsel,4925.07,2021-05-06,south
5746,gold morsel,4005.9900000000002,2021-05-06,east
5747,gold morsel,4715.28,2021-05-06,west
5748,magenta morsel,1217.5,2021-05-06,north
5749,magenta morsel,1117.5,2021-05-06,south
5750,magenta morsel,1235.0,2021-05-06,east
5751,magenta morsel,1062.5,2021-05-06,west
5752,chartreuse morsel,1383.0,2021-05-06,north
5753,chartreuse morsel,1398.0,2021-05-06,south
5754,chartreuse morsel,1236.0,2021-05-06,east
5755,chartreuse morsel,1233.0,2021-05-06,west
5756,periwinkle morsel,623.75,2021-05-06,north
5757,periwinkle morsel,566.25,2021-05-06,south
5758,periwinkle morsel,616.25,2021-05-06,east
5759,periwinkle morsel,518.75,2021-05-06,west
5760,vermilion morsel,2125.7400000000002,2021-05-06,north
5761,vermilion morsel,2175.64,2021-05-06,south
5762,vermilion morsel,2080.83,2021-05-06,east
5763,vermilion morsel,2050.89,2021-05-06,west
5764,lapis morsel,897.49,2021-05-06,north
5765,lapis morsel,873.61,2021-05-06,south
5766,lapis morsel,813.91,2021-05-06,east
5767,lapis morsel,929.33,2021-05-06,west
5768,pink morsel,2090.0,2021-05-07,north
5769,pink morsel,2335.0,2021-05-07,south
5770,pink morsel,2125.0,2021-05-07,east
5771,pink morsel,2380.0,2021-05-07,west
5772,gold morsel,4755.24,2021-05-07,north
5773,gold morsel,4725.27,2021-05-07,south
5774,gold morsel,4555.4400000000005,2021-05-07,east
5775,gold morsel,4825.17,2021-05-07,west
5776,magenta morsel,1027.5,2021-05-07,north
5777,magenta morsel,1020.0,2021-05-07,south
5778,magenta morsel,1067.5,2021-05-07,east
5779,magenta morsel,1230.0,2021-05-07,west
5780,chartreuse morsel,1368.0,2021-05-07,north
5781,chartreuse morsel,1251.0,2021-05-07,south
5782,chartreuse morsel,1314.0,2021-05-07,east
5783,chartreuse morsel,1290.0,2021-05-07,west
5784,periwinkle morsel,575.0,2021-05-07,north
5785,periwinkle morsel,505.0,2021-05-07,south
5786,periwinkle morsel,621.25,2021-05-07,east
5787,periwinkle morsel,538.75,2021-05-07,west
5788,vermilion morsel,2390.21,2021-05-07,north
5789,vermilion morsel,2120.75,2021-05-07,south
5790,vermilion morsel,2305.38,2021-05-07,east
5791,vermilion morsel,2445.1,2021-05-07,west
5792,lapis morsel,811.92,2021-05-07,north
5793,lapis morsel,867.64,2021-05-07,south
5794,lapis morsel,877.59,2021-05-07,east
5795,lapis morsel,877.59,2021-05-07,west
5796,pink morsel,2090.0,2021-05-08,north
5797,pink morsel,2490.0,2021-05-08,south
5798,pink morsel,2200.0,2021-05-08,east
5799,pink morsel,2045.0,2021-05-08,west
5800,gold morsel,4625.37,2021-05-08,north
5801,gold morsel,4385.61,2021-05-08,south
5802,gold morsel,4085.9100000000003,2021-05-08,east
5803,gold morsel,4315.68,2021-05-08,west
5804,magenta morsel,1212.5,2021-05-08,north
5805,magenta morsel,1185.0,2021-05-08,south
5806,magenta morsel,1202.5,2021-05-08,east
5807,magenta morsel,1055.0,2021-05-08,west
5808,chartreuse morsel,1359.0,2021-05-08,north
5809,chartreuse morsel,1344.0,2021-05-08,south
5810,chartreuse morsel,1401.0,2021-05-08,east
5811,chartreuse morsel,1437.0,2021-05-08,west
5812,periwinkle morsel,511.25,2021-05-08,north
5813,periwinkle morsel,538.75,2021-05-08,south
5814,periwinkle morsel,530.0,2021-05-08,east
5815,periwinkle morsel,531.25,2021-05-08,west
5816,vermilion morsel,2105.78,2021-05-08,north
5817,vermilion morsel,2040.91,2021-05-08,south
5818,vermilion morsel,2075.84,2021-05-08,east
5819,vermilion morsel,2205.58,2021-05-08,west
5820,lapis morsel,841.77,2021-05-08,north
5821,lapis morsel,969.13,2021-05-08,south
5822,lapis morsel,837.79,2021-05-08,east
5823,lapis morsel,975.1,2021-05-08,west
5824,pink morsel,2140.0,2021-05-09,north
5825,pink morsel,2115.0,2021-05-09,south
5826,pink morsel,2045.0,2021-05-09,east
5827,pink morsel,2385.0,2021-05-09,west
5828,gold morsel,4065.9300000000003,2021-05-09,north
5829,gold morsel,4635.36,2021-05-09,south
5830,gold morsel,4685.31,2021-05-09,east
5831,gold morsel,4755.24,2021-05-09,west
5832,magenta morsel,1127.5,2021-05-09,north
5833,magenta morsel,1037.5,2021-05-09,south
5834,magenta morsel,1120.0,2021-05-09,east
5835,magenta morsel,1047.5,2021-05-09,west
5836,chartreuse morsel,1302.0,2021-05-09,north
5837,chartreuse morsel,1344.0,2021-05-09,south
5838,chartreuse morsel,1227.0,2021-05-09,east
5839,chartreuse morsel,1248.0,2021-05-09,west
5840,periwinkle morsel,587.5,2021-05-09,north
5841,periwinkle morsel,550.0,2021-05-09,south
5842,periwinkle morsel,553.75,2021-05-09,east
5843,periwinkle morsel,500.0,2021-05-09,west
5844,vermilion morsel,2190.61,2021-05-09,north
5845,vermilion morsel,2000.99,2021-05-09,south
5846,vermilion morsel,2445.1,2021-05-09,east
5847,vermilion morsel,2345.3,2021-05-09,west
5848,lapis morsel,887.54,2021-05-09,north
5849,lapis morsel,957.1899999999999,2021-05-09,south
5850,lapis morsel,849.73,2021-05-09,east
5851,lapis morsel,797.99,2021-05-09,west
5852,pink morsel,2250.0,2021-05-10,north
5853,pink morsel,2325.0,2021-05-10,south
5854,pink morsel,2325.0,2021-05-10,east
5855,pink morsel,2400.0,2021-05-10,west
5856,gold morsel,4685.31,2021-05-10,north
5857,gold morsel,4875.12,2021-05-10,south
5858,gold morsel,4505.49,2021-05-10,east
5859,gold morsel,4505.49,2021-05-10,west
5860,magenta morsel,1097.5,2021-05-10,north
5861,magenta morsel,1060.0,2021-05-10,south
5862,magenta morsel,1052.5,2021-05-10,east
5863,magenta morsel,1077.5,2021-05-10,west
5864,chartreuse morsel,1458.0,2021-05-10,north
5865,chartreuse morsel,1383.0,2021-05-10,south
5866,chartreuse morsel,1461.0,2021-05-10,east
5867,chartreuse morsel,1362.0,2021-05-10,west
5868,periwinkle morsel,526.25,2021-05-10,north
5869,periwinkle morsel,615.0,2021-05-10,south
5870,periwinkle morsel,618.75,2021-05-10,east
5871,periwinkle morsel,593.75,2021-05-10,west
5872,vermilion morsel,2370.25,2021-05-10,north
5873,vermilion morsel,2055.88,2021-05-10,south
5874,vermilion morsel,2345.3,2021-05-10,east
5875,vermilion morsel,2180.63,2021-05-10,west
5876,lapis morsel,945.25,2021-05-10,north
5877,lapis morsel,809.93,2021-05-10,south
5878,lapis morsel,809.93,2021-05-10,east
5879,lapis morsel,871.62,2021-05-10,west
5880,pink morsel,2120.0,2021-05-11,north
5881,pink morsel,2165.0,2021-05-11,south
5882,pink morsel,2175.0,2021-05-11,east
5883,pink morsel,2190.0,2021-05-11,west
5884,gold morsel,4535.46,2021-05-11,north
5885,gold morsel,4055.94,2021-05-11,south
5886,gold morsel,4165.83,2021-05-11,east
5887,gold morsel,4115.88,2021-05-11,west
5888,magenta morsel,1027.5,2021-05-11,north
5889,magenta morsel,1187.5,2021-05-11,south
5890,magenta morsel,1212.5,2021-05-11,east
5891,magenta morsel,1235.0,2021-05-11,west
5892,chartreuse morsel,1314.0,2021-05-11,north
5893,chartreuse morsel,1416.0,2021-05-11,south
5894,chartreuse morsel,1287.0,2021-05-11,east
5895,chartreuse morsel,1254.0,2021-05-11,west
5896,periwinkle morsel,616.25,2021-05-11,north
5897,periwinkle morsel,543.75,2021-05-11,south
5898,periwinkle morsel,607.5,2021-05-11,east
5899,periwinkle morsel,520.0,2021-05-11,west
5900,vermilion morsel,2445.1,2021-05-11,north
5901,vermilion morsel,2345.3,2021-05-11,south
5902,vermilion morsel,2325.34,2021-05-11,east
5903,vermilion morsel,2085.82,2021-05-11,west
5904,lapis morsel,811.92,2021-05-11,north
5905,lapis morsel,899.48,2021-05-11,south
5906,lapis morsel,919.38,2021-05-11,east
5907,lapis morsel,987.04,2021-05-11,west
5908,pink morsel,2155.0,2021-05-12,north
5909,pink morsel,2325.0,2021-05-12,south
5910,pink morsel,2025.0,2021-05-12,east
5911,pink morsel,2455.0,2021-05-12,west
5912,gold morsel,4485.51,2021-05-12,north
5913,gold morsel,4725.27,2021-05-12,south
5914,gold morsel,4885.11,2021-05-12,east
5915,gold morsel,4055.94,2021-05-12,west
5916,magenta morsel,1215.0,2021-05-12,north
5917,magenta morsel,1035.0,2021-05-12,south
5918,magenta morsel,1042.5,2021-05-12,east
5919,magenta morsel,1157.5,2021-05-12,west
5920,chartreuse morsel,1203.0,2021-05-12,north
5921,chartreuse morsel,1485.0,2021-05-12,south
5922,chartreuse morsel,1440.0,2021-05-12,east
5923,chartreuse morsel,1347.0,2021-05-12,west
5924,periwinkle morsel,508.75,2021-05-12,north
5925,periwinkle morsel,518.75,2021-05-12,south
5926,periwinkle morsel,617.5,2021-05-12,east
5927,periwinkle morsel,606.25,2021-05-12,west
5928,vermilion morsel,2235.52,2021-05-12,north
5929,vermilion morsel,2475.04,2021-05-12,south
5930,vermilion morsel,2055.88,2021-05-12,east
5931,vermilion morsel,2305.38,2021-05-12,west
5932,lapis morsel,945.25,2021-05-12,north
5933,lapis morsel,831.82,2021-05-12,south
5934,lapis morsel,955.2,2021-05-12,east
5935,lapis morsel,943.26,2021-05-12,west
5936,pink morsel,2330.0,2021-05-13,north
5937,pink morsel,2210.0,2021-05-13,south
5938,pink morsel,2010.0,2021-05-13,east
5939,pink morsel,2320.0,2021-05-13,west
5940,gold morsel,4685.31,2021-05-13,north
5941,gold morsel,4285.71,2021-05-13,south
5942,gold morsel,4055.94,2021-05-13,east
5943,gold morsel,4025.9700000000003,2021-05-13,west
5944,magenta morsel,1090.0,2021-05-13,north
5945,magenta morsel,1057.5,2021-05-13,south
5946,magenta morsel,1060.0,2021-05-13,east
5947,magenta morsel,1125.0,2021-05-13,west
5948,chartreuse morsel,1284.0,2021-05-13,north
5949,chartreuse morsel,1455.0,2021-05-13,south
5950,chartreuse morsel,1248.0,2021-05-13,east
5951,chartreuse morsel,1206.0,2021-05-13,west
5952,periwinkle morsel,518.75,2021-05-13,north
5953,periwinkle morsel,610.0,2021-05-13,south
5954,periwinkle morsel,507.5,2021-05-13,east
5955,periwinkle morsel,600.0,2021-05-13,west
5956,vermilion morsel,2490.01,2021-05-13,north
5957,vermilion morsel,2080.83,2021-05-13,south
5958,vermilion morsel,2240.51,2021-05-13,east
5959,vermilion morsel,2485.02,2021-05-13,west
5960,lapis morsel,861.67,2021-05-13,north
5961,lapis morsel,881.57,2021-05-13,south
5962,lapis morsel,885.55,2021-05-13,east
5963,lapis morsel,957.1899999999999,2021-05-13,west
5964,pink morsel,2135.0,2021-05-14,north
5965,pink morsel,2500.0,2021-05-14,south
5966,pink morsel,2140.0,2021-05-14,east
5967,pink morsel,2190.0,2021-05-14,west
5968,gold morsel,4005.9900000000002,2021-05-14,north
5969,gold morsel,4645.35,2021-05-14,south
5970,gold morsel,4575.42,2021-05-14,east
5971,gold morsel,4895.1,2021-05-14,west
5972,magenta morsel,1215.0,2021-05-14,north
5973,magenta morsel,1165.0,2021-05-14,south
5974,magenta morsel,1140.0,2021-05-14,east
